Name,Price,Link,Img_url
"레몬 1kg~3kg 팬시레몬 초이스레몬 레몬에이드 레몬청, 초이스 레몬 2kg(16~20과), 1개","20,000원",https://www.coupang.com/vp/products/6382011113?itemId=13564351376&vendorItemId=80817836924&sourceType=srp_product_ads&clickEventId=254cd050-b6f1-11f0-8279-9fffa322c7aa&korePlacement=15&koreSubPlacement=11&clickEventId=254cd050-b6f1-11f0-8279-9fffa322c7aa&korePlacement=15&koreSubPlacement=11,
"산지 직송 로얄 제주 레몬, GAP 인증 못난이 제주 레몬 4.5kg, 1개","41,900원",https://www.coupang.com/vp/products/8438372503?itemId=24419084352&vendorItemId=88277411837&sourceType=srp_product_ads&clickEventId=254cd050-b6f1-11f0-9e4d-f5f6b9f1ca97&korePlacement=15&koreSubPlacement=12&clickEventId=254cd050-b6f1-11f0-9e4d-f5f6b9f1ca97&korePlacement=15&koreSubPlacement=12,
"팜플러스 상큼한 팬시 레몬, 개당100g내외, 40개","32,900원",https://www.coupang.com/vp/products/7393984196?itemId=23688905698&vendorItemId=70691575822&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=12&rank=12,
"돌 호주산 레몬, 1개, 1kg","7,660원",https://www.coupang.com/vp/products/7488477452?itemId=19576666665&vendorItemId=86684301391&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=13&rank=13,
"팜플러스 정품 팬시레몬, 개당120g내외, 40개","37,900원",https://www.coupang.com/vp/products/8243649579?itemId=23688905694&vendorItemId=70691575825&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=14&rank=14,
"상큼한 레몬 생레몬, 레몬 5개, 1개","9,860원",https://www.coupang.com/vp/products/9071894376?itemId=26643004540&vendorItemId=93615680674&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=15&rank=15,
"곰곰 칠레산 레몬, 1kg, 1봉","5,440원",https://www.coupang.com/vp/products/5891285014?itemId=10705915944&vendorItemId=77986618485&pickType=COU_PICK&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=16&rank=16,
"지구해 국산 제주 유기농 레몬 GAP 제주레몬 국산제주레몬, 1개, 제주레몬1.5kg","23,900원",https://www.coupang.com/vp/products/9060949579?itemId=26510698403&vendorItemId=91141790180&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=17&rank=17,
"항공직송 썬키스트 팬시 레몬 최상급 20과 40과, 팬시레몬 대과 (100g내외)20과, 1개","19,000원",https://www.coupang.com/vp/products/7606095905?itemId=20132620766&vendorItemId=91403109334&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=18&rank=18,
"레몬 썬키스트 팬시레몬 정품 최상급 칠레산 미국산 품질우수 펜시레몬, 1박스, 5kg, 5kg","75,000원",https://www.coupang.com/vp/products/8773688212?itemId=25522483294&vendorItemId=93489155739&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=19&rank=19,
"자연미가 후레쉬 레몬, 1개, 레몬 17kg 165과내외","150,000원",https://www.coupang.com/vp/products/8982297839?itemId=26299295034&vendorItemId=3057428585&sourceType=srp_product_ads&clickEventId=254cd050-b6f1-11f0-8b8b-7905e2bd8b35&korePlacement=15&koreSubPlacement=21&clickEventId=254cd050-b6f1-11f0-8b8b-7905e2bd8b35&korePlacement=15&koreSubPlacement=21,
"[단2주오픈특가]자연그대로 껍질째 유기농 제주 레몬, 1박스, 2kg","45,900원",https://www.coupang.com/vp/products/9143400089?itemId=26915885582&vendorItemId=93885233191&sourceType=srp_product_ads&clickEventId=254cd050-b6f1-11f0-951b-bdb94f995cc7&korePlacement=15&koreSubPlacement=22&clickEventId=254cd050-b6f1-11f0-951b-bdb94f995cc7&korePlacement=15&koreSubPlacement=22,
"다정헌 유기농 레몬즙 NFC 착즙 유기농 레몬 에이드 레몬수 선물세트, 1세트, 600g","17,900원",https://www.coupang.com/vp/products/9021202830?itemId=26450763578&vendorItemId=93426222861&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=22&rank=22,
"곰곰 칠레산 레몬, 3kg, 1봉","13,980원",https://www.coupang.com/vp/products/5891285014?itemId=15489491141&vendorItemId=82708843391&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=23&rank=23,
"맛통령 프리미엄 레몬, 1박스, 레몬 4kg 40개내외","91,900원",https://www.coupang.com/vp/products/8297660551?itemId=23933982547&vendorItemId=90955976939&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=24&rank=24,
"더네이처 레몬, 1박스, 3kg","13,980원",https://www.coupang.com/vp/products/8347618407?itemId=24112917051&vendorItemId=91132188234&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=25&rank=25,
"제주 레몬 생과 신선 직송, 1박스, 3kg","48,000원",https://www.coupang.com/vp/products/9140758610?itemId=26907719455&vendorItemId=93877124909&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=26&rank=26,
"오즈랜드 유기농 레몬즙 100% NFC 리얼착즙 레몬 액상 스틱 (총120포), 6박스, 400g","47,900원",https://www.coupang.com/vp/products/8999977905?itemId=26373793482&vendorItemId=93350437501&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=27&rank=27,
"홀베리 유기농 레몬즙, 350g, 3개","50,700원",https://www.coupang.com/vp/products/8685202248?itemId=26138357865&vendorItemId=92558552680&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=28&rank=28,
"팬시 레몬 21과 소과 개당 100g내외 미국산 칠레산, 100g, 21개","15,000원",https://www.coupang.com/vp/products/7835849260?itemId=21553736264&vendorItemId=72919729036&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=29&rank=29,
"돌 호주산 레몬, 1개, 1.8kg","13,100원",https://www.coupang.com/vp/products/7488477452?itemId=25727928486&vendorItemId=92716563426&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=30&rank=30,
"지구해 국산 제주 유기농 레몬 GAP 제주레몬 국산제주레몬, 1개, 제주레몬2.5kg","36,900원",https://www.coupang.com/vp/products/9060949579?itemId=26510698404&vendorItemId=91141790156&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=31&rank=31,
"사노셀 유기농 NFC 레몬즙 스페인 Murcia 레몬 100%, 4개, 375g","59,100원",https://www.coupang.com/vp/products/9034442267?itemId=26502699882&vendorItemId=93720058781&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=32&rank=32,
"[껍질째먹는1등급특가]수출등급 팬시 GAP 제주 레몬, 1세트, 2kg","29,200원",https://www.coupang.com/vp/products/9143385929?itemId=26915818030&vendorItemId=93885166762&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=33&rank=33,
"[통째로 레몬] 제주 무농약 GAP 인증 레몬 껍질까지 통째로 먹는 레몬, 1박스, GAP인증 레몬 1.5kg","34,900원",https://www.coupang.com/vp/products/8441145773?itemId=24416532153&vendorItemId=91431011945&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=34&rank=34,
"레몬(Lemon) 17kg, 1박스, 5kg","25,000원",https://www.coupang.com/vp/products/8959661454?itemId=26216496061&vendorItemId=93486982519&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=35&rank=35,
"[농산물마루] 정품 레몬, 1박스, 4.8kg (40개 내외)","35,900원",https://www.coupang.com/vp/products/9103551675?itemId=26763239244&vendorItemId=93127193722&sourceType=srp_product_ads&clickEventId=254cd050-b6f1-11f0-adbf-5ef84b2f54cd&korePlacement=15&koreSubPlacement=37&clickEventId=254cd050-b6f1-11f0-adbf-5ef84b2f54cd&korePlacement=15&koreSubPlacement=37,
"농장에서바로 팬시레몬, 100g, 60개","48,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461826928&vendorItemId=90272815949&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=37&rank=37,
"오즈랜드 유기농 레몬즙 % NFC 리얼착즙 레몬 액상 스틱 20포, 400g, 1개","10,900원",https://www.coupang.com/vp/products/9023725952?itemId=26477448403&vendorItemId=93435824919&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=38&rank=38,
"레몬 썬키스트 팬시레몬 정품 최상급 칠레산 미국산 품질우수 펜시레몬, 1박스, 2kg","35,000원",https://www.coupang.com/vp/products/9037568973?itemId=26514706959&vendorItemId=93489155730&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=39&rank=39,
"WHOLELIFE 유기농 레몬즙 14p, 280g, 8개","41,110원",https://www.coupang.com/vp/products/8087904288?itemId=26678958130&vendorItemId=91492054174&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=40&rank=40,
"농장에서바로 팬시레몬, 100g, 40개","39,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461972502&vendorItemId=90272815945&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=41&rank=41,
"팬시 레몬 정품 칠레산 미국산 썬키스트 대용량 슬라이스 특 대 점보, 30개, 140g","28,100원",https://www.coupang.com/vp/products/8941329209?itemId=26147773368&vendorItemId=93127793577&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=42&rank=42,
"상큼한 레몬 생레몬, 레몬 30개, 1개","27,000원",https://www.coupang.com/vp/products/9071894376?itemId=26643004543&vendorItemId=93615680671&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=43&rank=43,
"팜플러스 상큼한 팬시 레몬, 개당 120g 내외, 22개","12,900원",https://www.coupang.com/vp/products/7393984196?itemId=25092352229&vendorItemId=78698388671&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=44&rank=44,
"농장에서바로 팬시레몬, 100g, 5개","10,900원",https://www.coupang.com/vp/products/8188003692?itemId=24462205044&vendorItemId=90272815955&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=45&rank=45,
"팜플러스 상큼한 팬시 레몬, 개당100g내외, 10개","13,900원",https://www.coupang.com/vp/products/7393984196?itemId=2701342852&vendorItemId=70691678001&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=46&rank=46,
"농장에서바로 팬시레몬, 100g, 10개","13,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461969831&vendorItemId=91475505497&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=47&rank=47,
"웰리너스 유기농 레몬즙, 1개, 280g","9,000원",https://www.coupang.com/vp/products/9003021249?itemId=26382566822&vendorItemId=93381856681&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=48&rank=48,
"레몬 (칠레산), 1개, 90~100g",700원,https://www.coupang.com/vp/products/8974808225?itemId=26270564336&vendorItemId=93248724104&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=49&rank=49,
"외강내유 품질우수 정품 팬시 레몬, 5개, 개당120g내외","10,000원",https://www.coupang.com/vp/products/8449267358?itemId=24443682490&vendorItemId=91439124335&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=50&rank=50,
"농장에서바로 팬시레몬, 120g, 10개","15,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461724155&vendorItemId=81215576428&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=51&rank=51,
"올픽 상큼한 레몬, 1개, 초이스 레몬 1kg(8~10과)","10,000원",https://www.coupang.com/vp/products/9085072874?itemId=26653791564&vendorItemId=93626282417&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=52&rank=52,
"[레몬타임] 스페인산 유기농 NFC 100% 레몬즙 (14포 x 2박스), 20g, 224개","151,680원",https://www.coupang.com/vp/products/8976178252?itemId=26810864154&vendorItemId=93781201883&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=53&rank=53,
"농장에서바로 팬시레몬, 120g, 25개","23,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461724152&vendorItemId=81215576385&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=54&rank=54,
"농장에서바로 팬시레몬, 120g, 20개","19,900원",https://www.coupang.com/vp/products/8188003692?itemId=24461724150&vendorItemId=90272815970&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=55&rank=55,
"상큼한 레몬 생레몬, 레몬 20개, 1개","19,860원",https://www.coupang.com/vp/products/9071894376?itemId=26643004542&vendorItemId=93615680670&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=56&rank=56,
"헬로바이오 유기농 착즙 NFC 100퍼센트 레몬즙 1p, 280g, 2개","19,800원",https://www.coupang.com/vp/products/8422558138?itemId=25058205827&vendorItemId=91614328223&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=57&rank=57,
"[레몬타임] 스페인산 유기농 NFC 100% 레몬즙 (14포 x 2박스), 20g, 56개","37,920원",https://www.coupang.com/vp/products/8976178252?itemId=26707453923&vendorItemId=93679207596&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=58&rank=58,
"맛통령 프리미엄 레몬, 1박스, 레몬 1kg 10개내외","35,900원",https://www.coupang.com/vp/products/8297660551?itemId=23933982544&vendorItemId=90955976929&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=59&rank=59,
솔리몬 스퀴즈드 레몬즙 1LX2병,"12,640원",https://www.coupang.com/vp/products/8755231676?itemId=26834169580&vendorItemId=5286375242&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=60&rank=60,
"팬시 레몬 정품 칠레산 미국산 썬키스트 대용량 슬라이스 특 대 점보, 5개, 140g","13,200원",https://www.coupang.com/vp/products/8941329209?itemId=26147773377&vendorItemId=93127793616&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=61&rank=61,
"외강내유 품질우수 정품 팬시 레몬, 20개, 개당120g내외","40,000원",https://www.coupang.com/vp/products/8449267358?itemId=24443682489&vendorItemId=91439124383&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=62&rank=62,
"피오디 레몬 농축액, 200ml","6,950원",https://www.coupang.com/vp/products/8667390949?itemId=24493134132&vendorItemId=92796848163&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=63&rank=63,
"팜플러스 팬시 레몬 22과, 22개, 개당 120g 내외","12,900원",https://www.coupang.com/vp/products/8645157092?itemId=25092352226&vendorItemId=78812361430&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=64&rank=64,
"썬키스트 팬시레몬, 3.6kg, 30개","26,900원",https://www.coupang.com/vp/products/4873375308?itemId=25958494309&vendorItemId=3036400761&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=65&rank=65,
"썬키스트 팬시레몬, 2.4kg, 20개","19,900원",https://www.coupang.com/vp/products/4873375308?itemId=25958494312&vendorItemId=3036400756&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=66&rank=66,
"[ 국산 레몬 ] 25년 햇레몬 최상급 제주 레몬 그린 혼합랜덤과, 1개, 1.5kg","55,500원",https://www.coupang.com/vp/products/9045476848?itemId=26545413758&vendorItemId=93519346683&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=67&rank=67,
"[농산물마루] 정품 레몬, 1박스, 2.4kg (20개 내외)","20,900원",https://www.coupang.com/vp/products/9103551675?itemId=26763239291&vendorItemId=93127193695&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=68&rank=68,
"외강내유 품질우수 정품 팬시 레몬, 30개, 개당120g내외","60,000원",https://www.coupang.com/vp/products/8449267358?itemId=24443682491&vendorItemId=91439124346&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=69&rank=69,
"팜플러스 상큼한 팬시 레몬, 개당120g내외, 10개","17,900원",https://www.coupang.com/vp/products/8243649579?itemId=2701342853&vendorItemId=70691678007&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=70&rank=70,
"외강내유 품질우수 정품 팬시 레몬, 40개, 개당120g내외","80,000원",https://www.coupang.com/vp/products/8449267358?itemId=24443682495&vendorItemId=91439124317&q=레몬&searchId=4bde5af15703915&sourceType=search&itemsCount=72&searchRank=71&rank=71,
